LECROYWaveRunner5u	30005	Waveform
Segments	1	SegmentSize	1327
Segment	TrigTime	TimeSinceSegment1
#1	24-May-2021 12:36:51	0                 
Time	Ampl
-6.3079e-08	-0.00833183
-6.2679e-08	-0.00481665
-6.2279e-08	-0.00657424
-6.1879e-08	-0.00481665
-6.1479e-08	-0.00481665
-6.1079e-08	-0.00657424
-6.0679e-08	-0.0100894
-6.0279e-08	-0.00657424
-5.9879e-08	-0.00833183
-5.9479e-08	-0.00833183
-5.9079e-08	-0.00657424
-5.8679e-08	-0.00657424
-5.8279e-08	-0.00481665
-5.7879e-08	-0.00657424
-5.7479e-08	-0.00657424
-5.7079e-08	-0.00657424
-5.6679e-08	-0.00657424
-5.6279e-08	-0.00481665
-5.5879e-08	-0.00481665
-5.5479e-08	-0.00481665
-5.5079e-08	-0.00833183
-5.4679e-08	-0.00657424
-5.4279e-08	-0.00657424
-5.3879e-08	-0.00657424
-5.3479e-08	-0.00481665
-5.3079e-08	-0.00481665
-5.2679e-08	-0.00657424
-5.2279e-08	-0.00657424
-5.1879e-08	-0.00481665
-5.1479e-08	-0.00657424
-5.1079e-08	-0.00481665
-5.0679e-08	-0.00481665
-5.0279e-08	-0.00657424
-4.9879e-08	-0.00657424
-4.9479e-08	-0.00833183
-4.9079e-08	-0.00657424
-4.8679e-08	-0.00481665
-4.8279e-08	-0.00481665
-4.7879e-08	-0.00833183
-4.7479e-08	-0.00657424
-4.7079e-08	-0.00657424
-4.6679e-08	-0.00481665
-4.6279e-08	-0.00657424
-4.5879e-08	-0.00481665
-4.5479e-08	-0.00481665
-4.5079e-08	-0.00657424
-4.4679e-08	-0.00833183
-4.4279e-08	-0.00481665
-4.3879e-08	-0.00481665
-4.3479e-08	-0.00481665
-4.3079e-08	-0.00657424
-4.2679e-08	-0.00657424
-4.2279e-08	-0.00481665
-4.1879e-08	-0.00481665
-4.1479e-08	-0.00481665
-4.1079e-08	-0.00657424
-4.0679e-08	-0.00833183
-4.0279e-08	-0.00481665
-3.9879e-08	-0.00833183
-3.9479e-08	-0.00481665
-3.9079e-08	-0.00657424
-3.8679e-08	-0.00481665
-3.8279e-08	-0.00657424
-3.7879e-08	-0.00657424
-3.7479e-08	-0.00657424
-3.7079e-08	-0.00657424
-3.6679e-08	-0.00481665
-3.6279e-08	-0.00481665
